"Month","Day","Year","Time","Flux","Temperature (C)","CO2 Soil (ppm) ","CO2 Soil STD (ppm)","CO2 ATM (ppm)","CO2 ATM STD (ppm)","Mode"
07,07,21,14:25:00,  -0.01,  25.8,  101.42,   6.635,  101.94,   7.388,0
07,07,21,14:30:00,  -0.12,  25.8,  108.44,   3.584,  115.02,   1.377,0
07,07,21,14:35:00,   0.23,  25.9,  127.02,  11.923,  113.94,   7.357,0
07,07,21,14:40:00,  -0.01,  25.9,  110.17,   2.752,  111.00,   2.758,0
07,07,21,14:45:00,  -1.21,  26.0,  247.36,  72.337,  315.54,  23.745,0
07,07,21,14:50:00,  -1.33,  25.7,  243.37,  13.703,  318.77,   5.357,0
07,07,21,14:55:00,  -0.63,  25.6,  176.14,   6.023,  211.57,   3.592,0
07,07,21,15:00:00,  -0.22,  25.7,  154.20,   0.640,  166.52,   1.273,0
07,07,21,15:05:00,   0.13,  25.9,  168.04,   2.716,  160.55,   3.091,0
07,07,21,15:10:00,   0.07,  26.0,  184.60,   0.547,  180.53,   3.159,0
07,07,21,15:15:00,  -0.03,  26.2,  188.96,   2.211,  190.70,   3.690,0
07,07,21,15:20:00,   0.51,  26.4,  236.10,   3.780,  206.97,   6.735,0
07,07,21,15:25:00,   0.02,  26.6,  254.96,   3.347,  253.86,  16.423,0
07,07,21,15:30:00,   0.73,  26.8,  305.40,   8.439,  264.27,   4.532,0
07,07,21,15:35:00,   0.19,  27.1,  311.89,  17.953,  301.01,   2.840,0
07,07,21,15:40:00,  -0.58,  27.4,  200.31,   6.018,  233.28,  10.592,0
07,07,21,15:47:10,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2
