"Plot Title: LUXbajo_01"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10856119, SEN S/N: 10856119)","Intensity, Lux (LGR S/N: 10856119, SEN S/N: 10856119)","Coupler Attached (LGR S/N: 10856119)","Coupler Detached (LGR S/N: 10856119)","Host Connected (LGR S/N: 10856119)","Stopped (LGR S/N: 10856119)","End Of File (LGR S/N: 10856119)"
52,06/19/21 12:15:00 AM,8.082,0.0,,,,,
53,06/19/21 12:30:00 AM,8.082,0.0,,,,,
54,06/19/21 12:45:00 AM,8.082,0.0,,,,,
55,06/19/21 01:00:00 AM,8.082,0.0,,,,,
56,06/19/21 01:15:00 AM,7.983,0.0,,,,,
57,06/19/21 01:30:00 AM,7.983,0.0,,,,,
58,06/19/21 01:45:00 AM,7.983,0.0,,,,,
59,06/19/21 02:00:00 AM,7.882,0.0,,,,,
60,06/19/21 02:15:00 AM,7.882,0.0,,,,,
61,06/19/21 02:30:00 AM,7.782,0.0,,,,,
62,06/19/21 02:45:00 AM,7.782,0.0,,,,,
63,06/19/21 03:00:00 AM,7.682,0.0,,,,,
64,06/19/21 03:15:00 AM,7.682,0.0,,,,,
65,06/19/21 03:30:00 AM,7.682,0.0,,,,,
66,06/19/21 03:45:00 AM,7.582,0.0,,,,,
67,06/19/21 04:00:00 AM,7.582,0.0,,,,,
68,06/19/21 04:15:00 AM,7.481,0.0,,,,,
69,06/19/21 04:30:00 AM,7.381,0.0,,,,,
70,06/19/21 04:45:00 AM,7.079,0.0,,,,,
71,06/19/21 05:00:00 AM,6.573,0.0,,,,,
72,06/19/21 05:15:00 AM,6.268,0.0,,,,,
73,06/19/21 05:30:00 AM,6.064,0.0,,,,,
74,06/19/21 05:45:00 AM,5.962,0.0,,,,,
75,06/19/21 06:00:00 AM,6.064,0.0,,,,,
76,06/19/21 06:15:00 AM,6.064,0.0,,,,,
77,06/19/21 06:30:00 AM,6.064,0.0,,,,,
78,06/19/21 06:45:00 AM,6.166,0.0,,,,,
79,06/19/21 07:00:00 AM,6.166,0.0,,,,,
80,06/19/21 07:15:00 AM,6.268,0.0,,,,,
81,06/19/21 07:30:00 AM,6.268,10.8,,,,,
82,06/19/21 07:45:00 AM,6.370,53.8,,,,,
83,06/19/21 08:00:00 AM,6.370,226.0,,,,,
84,06/19/21 08:15:00 AM,6.573,129.2,,,,,
85,06/19/21 08:30:00 AM,6.573,75.3,,,,,
86,06/19/21 08:45:00 AM,6.674,161.5,,,,,
87,06/19/21 09:00:00 AM,6.877,204.5,,,,,
88,06/19/21 09:15:00 AM,7.079,322.9,,,,,
89,06/19/21 09:30:00 AM,7.079,193.8,,,,,
90,06/19/21 09:45:00 AM,7.179,161.5,,,,,
91,06/19/21 10:00:00 AM,7.280,279.9,,,,,
92,06/19/21 10:15:00 AM,7.381,129.2,,,,,
93,06/19/21 10:30:00 AM,7.481,150.7,,,,,
94,06/19/21 10:45:00 AM,7.582,215.3,,,,,
95,06/19/21 11:00:00 AM,7.782,269.1,,,,,
96,06/19/21 11:15:00 AM,8.082,322.9,,,,,
97,06/19/21 11:30:00 AM,8.182,139.9,,,,,
98,06/19/21 11:45:00 AM,8.082,161.5,,,,,
99,06/19/21 12:00:00 PM,8.082,204.5,,,,,
100,06/19/21 12:15:00 PM,8.182,107.6,,,,,
101,06/19/21 12:30:00 PM,8.082,613.5,,,,,
102,06/19/21 12:45:00 PM,8.182,279.9,,,,,
103,06/19/21 01:00:00 PM,8.481,387.5,,,,,
104,06/19/21 01:15:00 PM,8.680,150.7,,,,,
105,06/19/21 01:30:00 PM,8.680,118.4,,,,,
106,06/19/21 01:45:00 PM,8.680,333.7,,,,,
107,06/19/21 02:00:00 PM,8.879,150.7,,,,,
108,06/19/21 02:15:00 PM,8.680,193.8,,,,,
109,06/19/21 02:30:00 PM,8.779,322.9,,,,,
110,06/19/21 02:45:00 PM,9.077,333.7,,,,,
111,06/19/21 03:00:00 PM,9.176,172.2,,,,,
112,06/19/21 03:15:00 PM,9.176,150.7,,,,,
113,06/19/21 03:30:00 PM,9.176,204.5,,,,,
114,06/19/21 03:45:00 PM,9.077,64.6,,,,,
115,06/19/21 04:00:00 PM,9.077,215.3,,,,,
116,06/19/21 04:15:00 PM,9.077,258.3,,,,,
117,06/19/21 04:30:00 PM,9.176,118.4,,,,,
118,06/19/21 04:45:00 PM,9.176,86.1,,,,,
119,06/19/21 05:00:00 PM,9.077,86.1,,,,,
120,06/19/21 05:15:00 PM,8.978,53.8,,,,,
121,06/19/21 05:30:00 PM,8.879,10.8,,,,,
122,06/19/21 05:45:00 PM,8.779,10.8,,,,,
123,06/19/21 06:00:00 PM,8.581,0.0,,,,,
124,06/19/21 06:15:00 PM,8.382,0.0,,,,,
125,06/19/21 06:30:00 PM,8.282,0.0,,,,,
126,06/19/21 06:45:00 PM,8.182,0.0,,,,,
127,06/19/21 07:00:00 PM,8.082,0.0,,,,,
128,06/19/21 07:15:00 PM,7.782,0.0,,,,,
129,06/19/21 07:30:00 PM,7.782,0.0,,,,,
130,06/19/21 07:45:00 PM,7.682,0.0,,,,,
131,06/19/21 08:00:00 PM,7.582,0.0,,,,,
132,06/19/21 08:15:00 PM,7.481,0.0,,,,,
133,06/19/21 08:30:00 PM,7.381,0.0,,,,,
134,06/19/21 08:45:00 PM,7.381,0.0,,,,,
135,06/19/21 09:00:00 PM,7.381,0.0,,,,,
136,06/19/21 09:15:00 PM,7.280,0.0,,,,,
137,06/19/21 09:30:00 PM,7.179,0.0,,,,,
138,06/19/21 09:45:00 PM,7.079,0.0,,,,,
139,06/19/21 10:00:00 PM,7.079,0.0,,,,,
140,06/19/21 10:15:00 PM,6.978,0.0,,,,,
141,06/19/21 10:30:00 PM,6.978,0.0,,,,,
142,06/19/21 10:45:00 PM,6.978,0.0,,,,,
143,06/19/21 11:00:00 PM,6.877,0.0,,,,,
144,06/19/21 11:15:00 PM,6.877,0.0,,,,,
145,06/19/21 11:30:00 PM,6.775,0.0,,,,,
146,06/19/21 11:45:00 PM,6.775,0.0,,,,,
147,06/20/21 12:00:00 AM,6.674,0.0,,,,,
148,06/20/21 12:15:00 AM,6.573,0.0,,,,,
149,06/20/21 12:30:00 AM,6.573,0.0,,,,,
150,06/20/21 12:45:00 AM,6.573,0.0,,,,,
151,06/20/21 01:00:00 AM,6.471,0.0,,,,,
152,06/20/21 01:15:00 AM,6.471,0.0,,,,,
153,06/20/21 01:30:00 AM,6.471,0.0,,,,,
154,06/20/21 01:45:00 AM,6.370,0.0,,,,,
155,06/20/21 02:00:00 AM,6.370,0.0,,,,,
156,06/20/21 02:15:00 AM,6.370,0.0,,,,,
157,06/20/21 02:30:00 AM,6.268,0.0,,,,,
158,06/20/21 02:45:00 AM,6.268,0.0,,,,,
159,06/20/21 03:00:00 AM,6.268,0.0,,,,,
160,06/20/21 03:15:00 AM,6.268,0.0,,,,,
161,06/20/21 03:30:00 AM,6.166,0.0,,,,,
162,06/20/21 03:45:00 AM,6.064,0.0,,,,,
163,06/20/21 04:00:00 AM,6.064,0.0,,,,,
164,06/20/21 04:15:00 AM,5.962,0.0,,,,,
165,06/20/21 04:30:00 AM,5.860,0.0,,,,,
166,06/20/21 04:45:00 AM,5.757,0.0,,,,,
167,06/20/21 05:00:00 AM,5.655,0.0,,,,,
168,06/20/21 05:15:00 AM,5.655,0.0,,,,,
169,06/20/21 05:30:00 AM,5.552,0.0,,,,,
170,06/20/21 05:45:00 AM,5.552,0.0,,,,,
171,06/20/21 06:00:00 AM,5.552,0.0,,,,,
172,06/20/21 06:15:00 AM,5.552,0.0,,,,,
173,06/20/21 06:30:00 AM,5.347,0.0,,,,,
174,06/20/21 06:45:00 AM,5.244,0.0,,,,,
175,06/20/21 07:00:00 AM,4.831,0.0,,,,,
176,06/20/21 07:15:00 AM,4.934,0.0,,,,,
177,06/20/21 07:30:00 AM,4.934,21.5,,,,,
178,06/20/21 07:45:00 AM,5.037,10.8,,,,,
179,06/20/21 08:00:00 AM,5.141,43.1,,,,,
180,06/20/21 08:15:00 AM,5.141,75.3,,,,,
181,06/20/21 08:30:00 AM,5.244,86.1,,,,,
182,06/20/21 08:45:00 AM,5.347,53.8,,,,,
183,06/20/21 09:00:00 AM,5.450,43.1,,,,,
184,06/20/21 09:15:00 AM,5.552,75.3,,,,,
185,06/20/21 09:30:00 AM,5.655,64.6,,,,,
186,06/20/21 09:45:00 AM,5.757,43.1,,,,,
187,06/20/21 10:00:00 AM,5.757,86.1,,,,,
188,06/20/21 10:15:00 AM,5.962,53.8,,,,,
189,06/20/21 10:30:00 AM,6.166,75.3,,,,,
190,06/20/21 10:45:00 AM,6.370,86.1,,,,,
191,06/20/21 11:00:00 AM,6.471,86.1,,,,,
192,06/20/21 11:15:00 AM,6.573,43.1,,,,,
193,06/20/21 11:30:00 AM,6.674,43.1,,,,,
194,06/20/21 11:45:00 AM,6.775,32.3,,,,,
195,06/20/21 12:00:00 PM,6.674,21.5,,,,,
196,06/20/21 12:15:00 PM,6.674,32.3,,,,,
197,06/20/21 12:30:00 PM,6.674,32.3,,,,,
198,06/20/21 12:45:00 PM,6.775,21.5,,,,,
199,06/20/21 01:00:00 PM,6.877,21.5,,,,,
200,06/20/21 01:15:00 PM,6.877,21.5,,,,,
201,06/20/21 01:30:00 PM,6.978,32.3,,,,,
202,06/20/21 01:45:00 PM,7.179,64.6,,,,,
203,06/20/21 02:00:00 PM,7.381,21.5,,,,,
204,06/20/21 02:15:00 PM,7.481,10.8,,,,,
205,06/20/21 02:30:00 PM,7.381,10.8,,,,,
206,06/20/21 02:45:00 PM,7.381,32.3,,,,,
207,06/20/21 03:00:00 PM,7.481,21.5,,,,,
208,06/20/21 03:15:00 PM,7.682,21.5,,,,,
209,06/20/21 03:30:00 PM,7.882,10.8,,,,,
210,06/20/21 03:45:00 PM,7.882,21.5,,,,,
211,06/20/21 04:00:00 PM,7.882,0.0,,,,,
212,06/20/21 04:15:00 PM,7.882,10.8,,,,,
213,06/20/21 04:30:00 PM,7.882,0.0,,,,,
214,06/20/21 04:45:00 PM,7.682,0.0,,,,,
215,06/20/21 05:00:00 PM,7.582,0.0,,,,,
216,06/20/21 05:15:00 PM,7.582,0.0,,,,,
217,06/20/21 05:30:00 PM,7.481,10.8,,,,,
218,06/20/21 05:45:00 PM,7.381,0.0,,,,,
219,06/20/21 06:00:00 PM,7.280,0.0,,,,,
220,06/20/21 06:15:00 PM,7.179,0.0,,,,,
221,06/20/21 06:30:00 PM,7.079,0.0,,,,,
222,06/20/21 06:45:00 PM,6.978,0.0,,,,,
223,06/20/21 07:00:00 PM,6.775,0.0,,,,,
224,06/20/21 07:15:00 PM,6.674,0.0,,,,,
225,06/20/21 07:30:00 PM,6.573,0.0,,,,,
226,06/20/21 07:45:00 PM,6.268,0.0,,,,,
227,06/20/21 08:00:00 PM,6.064,0.0,,,,,
228,06/20/21 08:15:00 PM,5.962,0.0,,,,,
229,06/20/21 08:30:00 PM,5.962,0.0,,,,,
230,06/20/21 08:45:00 PM,5.860,0.0,,,,,
231,06/20/21 09:00:00 PM,5.860,0.0,,,,,
232,06/20/21 09:15:00 PM,5.655,0.0,,,,,
233,06/20/21 09:30:00 PM,5.655,0.0,,,,,
234,06/20/21 09:45:00 PM,5.552,0.0,,,,,
235,06/20/21 10:00:00 PM,5.244,0.0,,,,,
236,06/20/21 10:15:00 PM,4.934,0.0,,,,,
237,06/20/21 10:30:00 PM,4.727,0.0,,,,,
238,06/20/21 10:45:00 PM,4.519,0.0,,,,,
239,06/20/21 11:00:00 PM,4.311,0.0,,,,,
240,06/20/21 11:15:00 PM,3.998,0.0,,,,,
241,06/20/21 11:30:00 PM,3.893,0.0,,,,,
242,06/20/21 11:45:00 PM,3.683,0.0,,,,,
243,06/21/21 12:00:00 AM,3.261,0.0,,,,,
244,06/21/21 12:15:00 AM,3.049,0.0,,,,,
245,06/21/21 12:30:00 AM,3.155,0.0,,,,,
246,06/21/21 12:45:00 AM,3.155,0.0,,,,,
247,06/21/21 01:00:00 AM,3.261,0.0,,,,,
248,06/21/21 01:15:00 AM,3.367,0.0,,,,,
249,06/21/21 01:30:00 AM,3.472,0.0,,,,,
250,06/21/21 01:45:00 AM,3.578,0.0,,,,,
251,06/21/21 02:00:00 AM,3.578,0.0,,,,,
252,06/21/21 02:15:00 AM,3.683,0.0,,,,,
253,06/21/21 02:30:00 AM,3.788,0.0,,,,,
254,06/21/21 02:45:00 AM,3.788,0.0,,,,,
255,06/21/21 03:00:00 AM,3.893,0.0,,,,,
256,06/21/21 03:15:00 AM,3.893,0.0,,,,,
257,06/21/21 03:30:00 AM,3.893,0.0,,,,,
258,06/21/21 03:45:00 AM,3.893,0.0,,,,,
259,06/21/21 04:00:00 AM,3.893,0.0,,,,,
260,06/21/21 04:15:00 AM,3.893,0.0,,,,,
261,06/21/21 04:30:00 AM,3.893,0.0,,,,,
262,06/21/21 04:45:00 AM,3.893,0.0,,,,,
263,06/21/21 05:00:00 AM,3.893,0.0,,,,,
264,06/21/21 05:15:00 AM,3.893,0.0,,,,,
265,06/21/21 05:30:00 AM,3.893,0.0,,,,,
266,06/21/21 05:45:00 AM,3.893,0.0,,,,,
267,06/21/21 06:00:00 AM,3.788,0.0,,,,,
268,06/21/21 06:15:00 AM,3.893,0.0,,,,,
269,06/21/21 06:30:00 AM,3.893,0.0,,,,,
270,06/21/21 06:45:00 AM,3.893,0.0,,,,,
271,06/21/21 07:00:00 AM,3.893,0.0,,,,,
272,06/21/21 07:15:00 AM,3.893,0.0,,,,,
273,06/21/21 07:30:00 AM,3.998,0.0,,,,,
274,06/21/21 07:45:00 AM,3.998,0.0,,,,,
275,06/21/21 08:00:00 AM,4.207,0.0,,,,,
276,06/21/21 08:15:00 AM,4.311,0.0,,,,,
277,06/21/21 08:30:00 AM,4.415,0.0,,,,,
278,06/21/21 08:45:00 AM,4.519,21.5,,,,,
279,06/21/21 09:00:00 AM,4.727,32.3,,,,,
280,06/21/21 09:15:00 AM,4.934,64.6,,,,,
281,06/21/21 09:30:00 AM,5.244,107.6,,,,,
282,06/21/21 09:45:00 AM,5.552,32.3,,,,,
283,06/21/21 10:00:00 AM,5.860,129.2,,,,,
284,06/21/21 10:15:00 AM,6.268,129.2,,,,,
285,06/21/21 10:30:00 AM,6.674,96.9,,,,,
286,06/21/21 10:45:00 AM,6.877,86.1,,,,,
287,06/21/21 11:00:00 AM,6.978,64.6,,,,,
288,06/21/21 11:15:00 AM,7.079,64.6,,,,,
289,06/21/21 11:30:00 AM,7.280,86.1,,,,,
290,06/21/21 11:45:00 AM,7.381,86.1,,,,,
291,06/21/21 12:00:00 PM,7.481,96.9,,,,,
292,06/21/21 12:15:00 PM,7.782,118.4,,,,,
293,06/21/21 12:30:00 PM,8.382,96.9,,,,,
294,06/21/21 12:45:00 PM,8.779,150.7,,,,,
295,06/21/21 01:00:00 PM,9.077,129.2,,,,,
296,06/21/21 01:15:00 PM,9.176,183.0,,,,,
297,06/21/21 01:30:00 PM,9.275,75.3,,,,,
298,06/21/21 01:45:00 PM,9.472,86.1,,,,,
299,06/21/21 02:00:00 PM,9.768,64.6,,,,,
300,06/21/21 02:15:00 PM,9.965,64.6,,,,,
301,06/21/21 02:30:00 PM,10.161,161.5,,,,,
302,06/21/21 02:45:00 PM,10.259,64.6,,,,,
303,06/21/21 03:00:00 PM,10.455,118.4,,,,,
304,06/21/21 03:15:00 PM,10.846,75.3,,,,,
305,06/21/21 03:30:00 PM,10.748,150.7,,,,,
306,06/21/21 03:45:00 PM,10.748,118.4,,,,,
307,06/21/21 04:00:00 PM,10.651,96.9,,,,,
308,06/21/21 04:15:00 PM,10.553,75.3,,,,,
309,06/21/21 04:30:00 PM,10.357,107.6,,,,,
310,06/21/21 04:45:00 PM,10.259,96.9,,,,,
311,06/21/21 05:00:00 PM,9.965,21.5,,,,,
312,06/21/21 05:15:00 PM,9.768,10.8,,,,,
313,06/21/21 05:30:00 PM,9.472,21.5,,,,,
314,06/21/21 05:45:00 PM,9.275,0.0,,,,,
315,06/21/21 06:00:00 PM,8.978,0.0,,,,,
316,06/21/21 06:15:00 PM,8.680,0.0,,,,,
317,06/21/21 06:30:00 PM,8.481,0.0,,,,,
318,06/21/21 06:45:00 PM,8.282,0.0,,,,,
319,06/21/21 07:00:00 PM,8.182,0.0,,,,,
320,06/21/21 07:15:00 PM,7.983,0.0,,,,,
321,06/21/21 07:30:00 PM,7.782,0.0,,,,,
322,06/21/21 07:45:00 PM,7.682,0.0,,,,,
323,06/21/21 08:00:00 PM,7.582,0.0,,,,,
324,06/21/21 08:15:00 PM,7.481,0.0,,,,,
325,06/21/21 08:30:00 PM,7.381,0.0,,,,,
326,06/21/21 08:45:00 PM,7.280,0.0,,,,,
327,06/21/21 09:00:00 PM,7.179,0.0,,,,,
328,06/21/21 09:15:00 PM,7.079,0.0,,,,,
329,06/21/21 09:30:00 PM,6.978,0.0,,,,,
330,06/21/21 09:45:00 PM,6.877,0.0,,,,,
331,06/21/21 10:00:00 PM,6.775,0.0,,,,,
332,06/21/21 10:15:00 PM,6.775,0.0,,,,,
333,06/21/21 10:30:00 PM,6.674,0.0,,,,,
334,06/21/21 10:45:00 PM,6.573,0.0,,,,,
335,06/21/21 11:00:00 PM,6.471,0.0,,,,,
336,06/21/21 11:15:00 PM,6.370,0.0,,,,,
337,06/21/21 11:30:00 PM,6.268,0.0,,,,,
338,06/21/21 11:45:00 PM,6.064,0.0,,,,,
339,06/22/21 12:00:00 AM,5.962,0.0,,,,,
340,06/22/21 12:15:00 AM,5.962,0.0,,,,,
341,06/22/21 12:30:00 AM,5.962,0.0,,,,,
342,06/22/21 12:45:00 AM,5.860,0.0,,,,,
343,06/22/21 01:00:00 AM,5.860,0.0,,,,,
344,06/22/21 01:15:00 AM,5.860,0.0,,,,,
345,06/22/21 01:30:00 AM,5.757,0.0,,,,,
346,06/22/21 01:45:00 AM,5.757,0.0,,,,,
347,06/22/21 02:00:00 AM,5.757,0.0,,,,,
348,06/22/21 02:15:00 AM,5.757,0.0,,,,,
349,06/22/21 02:30:00 AM,5.757,0.0,,,,,
350,06/22/21 02:45:00 AM,5.655,0.0,,,,,
351,06/22/21 03:00:00 AM,5.655,0.0,,,,,
352,06/22/21 03:15:00 AM,5.655,0.0,,,,,
353,06/22/21 03:30:00 AM,5.655,0.0,,,,,
354,06/22/21 03:45:00 AM,5.552,0.0,,,,,
355,06/22/21 04:00:00 AM,5.552,0.0,,,,,
356,06/22/21 04:15:00 AM,5.552,0.0,,,,,
357,06/22/21 04:30:00 AM,5.552,0.0,,,,,
358,06/22/21 04:45:00 AM,5.552,0.0,,,,,
359,06/22/21 05:00:00 AM,5.450,0.0,,,,,
360,06/22/21 05:15:00 AM,5.450,0.0,,,,,
361,06/22/21 05:30:00 AM,5.450,0.0,,,,,
362,06/22/21 05:45:00 AM,5.450,0.0,,,,,
363,06/22/21 06:00:00 AM,5.450,0.0,,,,,
364,06/22/21 06:15:00 AM,5.347,0.0,,,,,
365,06/22/21 06:30:00 AM,5.347,10.8,,,,,
366,06/22/21 06:45:00 AM,5.347,43.1,,,,,
367,06/22/21 07:00:00 AM,5.347,10.8,,,,,
368,06/22/21 07:15:00 AM,5.347,75.3,,,,,
369,06/22/21 07:30:00 AM,5.347,86.1,,,,,
370,06/22/21 07:45:00 AM,5.450,139.9,,,,,
371,06/22/21 08:00:00 AM,5.552,247.6,,,,,
372,06/22/21 08:15:00 AM,5.757,312.2,,,,,
373,06/22/21 08:30:00 AM,5.962,355.2,,,,,
374,06/22/21 08:45:00 AM,6.064,86.1,,,,,
375,06/22/21 09:00:00 AM,6.166,64.6,,,,,
376,06/22/21 09:15:00 AM,6.064,75.3,,,,,
377,06/22/21 09:30:00 AM,6.064,118.4,,,,,
378,06/22/21 09:45:00 AM,6.166,322.9,,,,,
379,06/22/21 10:00:00 AM,6.370,150.7,,,,,
380,06/22/21 10:15:00 AM,6.471,322.9,,,,,
381,06/22/21 10:30:00 AM,6.775,538.2,,,,,
382,06/22/21 10:45:00 AM,6.877,312.2,,,,,
383,06/22/21 11:00:00 AM,7.079,247.6,,,,,
384,06/22/21 11:15:00 AM,7.280,516.7,,,,,
385,06/22/21 11:30:00 AM,7.582,419.8,,,,,
386,06/22/21 11:45:00 AM,7.782,247.6,,,,,
387,06/22/21 12:00:00 PM,7.983,1033.3,,,,,
388,06/22/21 12:15:00 PM,8.581,344.4,,,,,
389,06/22/21 12:30:00 PM,8.481,247.6,,,,,
390,06/22/21 12:45:00 PM,8.481,462.9,,,,,
391,06/22/21 01:00:00 PM,8.481,204.5,,,,,
392,06/22/21 01:15:00 PM,8.680,538.2,,,,,
393,06/22/21 01:30:00 PM,8.978,398.3,,,,,
394,06/22/21 01:45:00 PM,8.978,236.8,,,,,
395,06/22/21 02:00:00 PM,8.978,366.0,,,,,
396,06/22/21 02:15:00 PM,8.978,139.9,,,,,
397,06/22/21 02:30:00 PM,8.879,333.7,,,,,
398,06/22/21 02:45:00 PM,8.978,387.5,,,,,
399,06/22/21 03:00:00 PM,8.879,129.2,,,,,
400,06/22/21 03:15:00 PM,9.077,409.0,,,,,
401,06/22/21 03:30:00 PM,9.275,312.2,,,,,
402,06/22/21 03:45:00 PM,9.275,258.3,,,,,
403,06/22/21 04:00:00 PM,9.275,279.9,,,,,
404,06/22/21 04:15:00 PM,9.275,344.4,,,,,
405,06/22/21 04:30:00 PM,9.373,139.9,,,,,
406,06/22/21 04:45:00 PM,9.472,96.9,,,,,
407,06/22/21 05:00:00 PM,9.373,75.3,,,,,
408,06/22/21 05:15:00 PM,9.275,43.1,,,,,
409,06/22/21 05:30:00 PM,9.077,43.1,,,,,
410,06/22/21 05:45:00 PM,8.879,32.3,,,,,
411,06/22/21 06:00:00 PM,8.680,0.0,,,,,
412,06/22/21 06:15:00 PM,8.481,0.0,,,,,
413,06/22/21 06:30:00 PM,8.282,0.0,,,,,
414,06/22/21 06:45:00 PM,8.182,0.0,,,,,
415,06/22/21 07:00:00 PM,7.983,0.0,,,,,
416,06/22/21 07:15:00 PM,7.882,0.0,,,,,
417,06/22/21 07:30:00 PM,7.782,0.0,,,,,
418,06/22/21 07:45:00 PM,7.682,0.0,,,,,
419,06/22/21 08:00:00 PM,7.481,0.0,,,,,
420,06/22/21 08:15:00 PM,7.381,0.0,,,,,
421,06/22/21 08:30:00 PM,7.280,0.0,,,,,
422,06/22/21 08:45:00 PM,7.280,0.0,,,,,
423,06/22/21 09:00:00 PM,7.179,0.0,,,,,
424,06/22/21 09:15:00 PM,7.179,0.0,,,,,
425,06/22/21 09:30:00 PM,7.079,0.0,,,,,
426,06/22/21 09:45:00 PM,6.978,0.0,,,,,
427,06/22/21 10:00:00 PM,6.978,0.0,,,,,
428,06/22/21 10:15:00 PM,6.978,0.0,,,,,
429,06/22/21 10:30:00 PM,6.877,0.0,,,,,
430,06/22/21 10:45:00 PM,6.877,0.0,,,,,
431,06/22/21 11:00:00 PM,6.775,0.0,,,,,
432,06/22/21 11:15:00 PM,6.775,0.0,,,,,
433,06/22/21 11:30:00 PM,6.674,0.0,,,,,
434,06/22/21 11:45:00 PM,6.573,0.0,,,,,
435,06/23/21 12:00:00 AM,6.573,0.0,,,,,
436,06/23/21 12:15:00 AM,6.471,0.0,,,,,
437,06/23/21 12:30:00 AM,6.471,0.0,,,,,
438,06/23/21 12:45:00 AM,6.370,0.0,,,,,
439,06/23/21 01:00:00 AM,6.370,0.0,,,,,
440,06/23/21 01:15:00 AM,6.370,0.0,,,,,
441,06/23/21 01:30:00 AM,6.268,0.0,,,,,
442,06/23/21 01:45:00 AM,6.268,0.0,,,,,
443,06/23/21 02:00:00 AM,6.268,0.0,,,,,
444,06/23/21 02:15:00 AM,6.268,0.0,,,,,
445,06/23/21 02:30:00 AM,6.166,0.0,,,,,
446,06/23/21 02:45:00 AM,6.166,0.0,,,,,
447,06/23/21 03:00:00 AM,6.166,0.0,,,,,
448,06/23/21 03:15:00 AM,6.064,0.0,,,,,
449,06/23/21 03:30:00 AM,5.757,0.0,,,,,
450,06/23/21 03:45:00 AM,5.552,0.0,,,,,
451,06/23/21 04:00:00 AM,5.450,0.0,,,,,
452,06/23/21 04:15:00 AM,5.450,0.0,,,,,
453,06/23/21 04:30:00 AM,5.552,0.0,,,,,
