"Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20028184, SEN S/N: 20028184)","Temp, °C (LGR S/N: 20028184, SEN S/N: 20028184)",,
6/15/2021 21:45,65.537,7.782,62.6266,2.9104
6/15/2021 22:00,65.537,7.782,62.6285,2.9085
6/15/2021 22:15,65.511,7.782,62.6182,2.8928
6/15/2021 22:30,65.484,7.682,62.6061,2.8779
6/15/2021 22:45,65.496,7.682,62.6114,2.8846
6/15/2021 23:00,65.484,7.682,62.6076,2.8764
6/15/2021 23:15,65.484,7.682,62.6034,2.8806
6/15/2021 23:30,65.471,7.682,62.6008,2.8702
6/15/2021 23:45,65.471,7.682,62.6005,2.8705
6/16/2021 0:00,65.458,7.682,62.5978,2.8602
6/16/2021 0:15,65.446,7.682,62.5781,2.8679
6/16/2021 0:30,65.443,7.582,62.5721,2.8709
6/16/2021 0:45,65.418,7.582,62.5629,2.8551
6/16/2021 1:00,65.393,7.582,62.5548,2.8382
6/16/2021 1:15,65.393,7.582,62.5475,2.8455
6/16/2021 1:30,65.367,7.582,62.5362,2.8308
6/16/2021 1:45,65.355,7.582,62.5194,2.8356
6/16/2021 2:00,65.329,7.582,62.5084,2.8206
6/16/2021 2:15,65.317,7.582,62.4935,2.8235
6/16/2021 2:30,65.301,7.481,62.482,2.819
6/16/2021 2:45,65.301,7.481,62.4824,2.8186
6/16/2021 3:00,65.289,7.481,62.4753,2.8137
6/16/2021 3:15,65.289,7.481,62.4711,2.8179
6/16/2021 3:30,65.276,7.481,62.4661,2.8099
6/16/2021 3:45,65.276,7.481,62.4692,2.8068
6/16/2021 4:00,65.263,7.481,62.4755,2.7875
6/16/2021 4:15,65.261,7.381,62.4712,2.7898
6/16/2021 4:30,65.261,7.381,62.4719,2.7891
6/16/2021 4:45,65.261,7.381,62.4718,2.7892
6/16/2021 5:00,65.261,7.381,62.4717,2.7893
6/16/2021 5:15,65.248,7.381,62.4669,2.7811
6/16/2021 5:30,65.261,7.381,62.4714,2.7896
6/16/2021 5:45,65.246,7.28,62.4718,2.7742
6/16/2021 6:00,65.233,7.28,62.468,2.765
6/16/2021 6:15,65.258,7.28,62.4748,2.7832
6/16/2021 6:30,65.258,7.28,62.4871,2.7709
6/16/2021 6:45,65.271,7.28,62.5046,2.7664
6/16/2021 7:00,65.284,7.28,62.5181,2.7659
6/16/2021 7:15,65.284,7.28,62.5297,2.7543
6/16/2021 7:30,65.296,7.28,62.5455,2.7505
6/16/2021 7:45,65.309,7.28,62.5596,2.7494
6/16/2021 8:00,65.312,7.381,62.5583,2.7537
6/16/2021 8:15,65.337,7.381,62.572,2.765
6/16/2021 8:30,65.314,7.481,62.5904,2.7236
6/16/2021 8:45,65.342,7.582,62.5955,2.7465
6/16/2021 9:00,65.357,7.682,62.6083,2.7487
6/16/2021 9:15,65.357,7.682,62.6127,2.7443
6/16/2021 9:30,65.334,7.782,62.608,2.726
6/16/2021 9:45,65.337,7.882,62.6033,2.7337
6/16/2021 10:00,65.352,7.983,62.5971,2.7549
6/16/2021 10:15,65.342,8.082,62.6006,2.7414
6/16/2021 10:30,65.319,8.182,62.5858,2.7332
6/16/2021 10:45,65.334,8.282,62.5913,2.7427
6/16/2021 11:00,65.311,8.382,62.5828,2.7282
6/16/2021 11:15,65.326,8.481,62.5902,2.7358
6/16/2021 11:30,65.314,8.481,62.5862,2.7278
6/16/2021 11:45,65.291,8.581,62.5748,2.7162
6/16/2021 12:00,65.291,8.581,62.5746,2.7164
6/16/2021 12:15,65.281,8.68,62.5559,2.7251
6/16/2021 12:30,65.258,8.779,62.5471,2.7109
6/16/2021 12:45,65.258,8.779,62.5358,2.7222
6/16/2021 13:00,65.248,8.879,62.5288,2.7192
6/16/2021 13:15,65.21,8.879,62.5137,2.6963
6/16/2021 13:30,65.227,9.077,62.5012,2.7258
6/16/2021 13:45,65.204,9.176,62.4859,2.7181
6/16/2021 14:00,65.169,9.275,62.4626,2.7064
6/16/2021 14:15,65.159,9.373,62.4528,2.7062
6/16/2021 14:30,65.146,9.373,62.4321,2.7139
6/16/2021 14:45,65.121,9.373,62.421,2.7
6/16/2021 15:00,65.123,9.472,62.4183,2.7047
6/16/2021 15:15,65.098,9.472,62.4084,2.6896
6/16/2021 15:30,65.098,9.472,62.3962,2.7018
6/16/2021 15:45,65.085,9.472,62.3894,2.6956
6/16/2021 16:00,65.085,9.472,62.3868,2.6982
6/16/2021 16:15,65.085,9.472,62.3857,2.6993
6/16/2021 16:30,65.07,9.373,62.3805,2.6895
6/16/2021 16:45,65.08,9.275,62.3847,2.6953
6/16/2021 17:00,65.065,9.176,62.3783,2.6867
6/16/2021 17:15,65.078,9.176,62.3763,2.7017
6/16/2021 17:30,65.075,9.077,62.3986,2.6764
6/16/2021 17:45,65.088,9.077,62.4047,2.6833
6/16/2021 18:00,65.098,8.978,62.411,2.687
6/16/2021 18:15,65.108,8.879,62.4183,2.6897
6/16/2021 18:30,65.116,8.68,62.4259,2.6901
6/16/2021 18:45,65.126,8.581,62.436,2.69
6/16/2021 19:00,65.124,8.481,62.4396,2.6844
6/16/2021 19:15,65.124,8.481,62.4445,2.6795
6/16/2021 19:30,65.134,8.382,62.4582,2.6758
6/16/2021 19:45,65.144,8.282,62.4806,2.6634
6/16/2021 20:00,65.169,8.282,62.4889,2.6801
6/16/2021 20:15,65.169,8.282,62.5067,2.6623
6/16/2021 20:30,65.192,8.182,62.521,2.671
6/16/2021 20:45,65.192,8.182,62.524,2.668
6/16/2021 21:00,65.205,8.182,62.5271,2.6779
6/16/2021 21:15,65.205,8.182,62.5261,2.6789
6/16/2021 21:30,65.19,8.082,62.5266,2.6634
6/16/2021 21:45,65.177,8.082,62.5285,2.6485
6/16/2021 22:00,65.202,8.082,62.5318,2.6702
6/16/2021 22:15,65.19,8.082,62.5339,2.6561
6/16/2021 22:30,65.19,8.082,62.5355,2.6545
6/16/2021 22:45,65.2,7.983,62.5502,2.6498
6/16/2021 23:00,65.2,7.983,62.5408,2.6592
6/16/2021 23:15,65.187,7.983,62.541,2.646
6/16/2021 23:30,65.187,7.983,62.5392,2.6478
6/16/2021 23:45,65.187,7.983,62.5293,2.6577
6/17/2021 0:00,65.175,7.983,62.5135,2.6615
6/17/2021 0:15,65.172,7.882,62.5111,2.6609
6/17/2021 0:30,65.159,7.882,62.4995,2.6595
6/17/2021 0:45,65.147,7.882,62.4931,2.6539
6/17/2021 1:00,65.147,7.882,62.4841,2.6629
6/17/2021 1:15,65.132,7.782,62.473,2.659
6/17/2021 1:30,65.119,7.782,62.4664,2.6526
6/17/2021 1:45,65.106,7.782,62.4504,2.6556
6/17/2021 2:00,65.079,7.682,62.4322,2.6468
6/17/2021 2:15,65.079,7.682,62.4246,2.6544
6/17/2021 2:30,65.066,7.682,62.4111,2.6549
6/17/2021 2:45,65.063,7.582,62.4111,2.6519
6/17/2021 3:00,65.051,7.582,62.3988,2.6522
6/17/2021 3:15,65.051,7.582,62.3971,2.6539
6/17/2021 3:30,65.038,7.582,62.3946,2.6434
6/17/2021 3:45,65.038,7.582,62.3854,2.6526
6/17/2021 4:00,65.038,7.582,62.3864,2.6516
6/17/2021 4:15,65.023,7.481,62.3764,2.6466
6/17/2021 4:30,65.023,7.481,62.3769,2.6461
6/17/2021 4:45,65.036,7.481,62.3886,2.6474
6/17/2021 5:00,65.033,7.381,62.3892,2.6438
6/17/2021 5:15,65.02,7.381,62.3844,2.6356
6/17/2021 5:30,65.033,7.381,62.4008,2.6322
6/17/2021 5:45,65.033,7.381,62.4027,2.6303
6/17/2021 6:00,65.043,7.28,62.4017,2.6413
6/17/2021 6:15,65.031,7.28,62.4025,2.6285
6/17/2021 6:30,65.043,7.28,62.4091,2.6339
6/17/2021 6:45,65.056,7.28,62.4202,2.6358
6/17/2021 7:00,65.056,7.28,62.4253,2.6307
6/17/2021 7:15,65.066,7.179,62.4263,2.6397
6/17/2021 7:30,65.079,7.179,62.4424,2.6366
6/17/2021 7:45,65.091,7.179,62.4659,2.6251
6/17/2021 8:00,65.104,7.179,62.4665,2.6375
6/17/2021 8:15,65.104,7.179,62.4863,2.6177
6/17/2021 8:30,65.129,7.179,62.4911,2.6379
6/17/2021 8:45,65.142,7.179,62.5097,2.6323
6/17/2021 9:00,65.145,7.28,62.5133,2.6317
6/17/2021 9:15,65.145,7.28,62.5219,2.6231
6/17/2021 9:30,65.147,7.381,62.5249,2.6221
6/17/2021 9:45,65.162,7.481,62.5264,2.6356
6/17/2021 10:00,65.137,7.481,62.5246,2.6124
6/17/2021 10:15,65.152,7.582,62.5208,2.6312
6/17/2021 10:30,65.142,7.682,62.5138,2.6282
6/17/2021 10:45,65.132,7.782,62.5116,2.6204
6/17/2021 11:00,65.137,7.983,62.5034,2.6336
6/17/2021 11:15,65.116,8.182,62.4908,2.6252
6/17/2021 11:30,65.119,8.282,62.4872,2.6318
6/17/2021 11:45,65.121,8.382,62.484,2.637
6/17/2021 12:00,65.111,8.481,62.4808,2.6302
6/17/2021 12:15,65.088,8.581,62.4626,2.6254
6/17/2021 12:30,65.093,8.779,62.4579,2.6351
6/17/2021 12:45,65.058,8.879,62.4454,2.6126
6/17/2021 13:00,65.037,9.077,62.4229,2.6141
6/17/2021 13:15,65.052,9.176,62.4209,2.6311
6/17/2021 13:30,65.03,9.275,62.4115,2.6185
6/17/2021 13:45,65.032,9.373,62.407,2.625
6/17/2021 14:00,65.019,9.373,62.3944,2.6246
6/17/2021 14:15,64.984,9.472,62.3798,2.6042
6/17/2021 14:30,64.984,9.472,62.3659,2.6181
6/17/2021 14:45,64.974,9.571,62.3524,2.6216
6/17/2021 15:00,64.961,9.571,62.3365,2.6245
6/17/2021 15:15,64.948,9.571,62.3342,2.6138
6/17/2021 15:30,64.948,9.571,62.3296,2.6184
6/17/2021 15:45,64.946,9.472,62.3204,2.6256
6/17/2021 16:00,64.933,9.472,62.3167,2.6163
6/17/2021 16:15,64.933,9.472,62.3283,2.6047
6/17/2021 16:30,64.943,9.373,62.3339,2.6091
6/17/2021 16:45,64.954,9.275,62.3378,2.6162
6/17/2021 17:00,64.964,9.176,62.3475,2.6165
6/17/2021 17:15,64.976,9.176,62.3539,2.6221
6/17/2021 17:30,64.987,9.077,62.3674,2.6196
6/17/2021 17:45,65.01,8.978,62.367,2.643
6/17/2021 18:00,64.992,8.779,62.3656,2.6264
6/17/2021 18:15,65.015,8.68,62.3816,2.6334
6/17/2021 18:30,65.012,8.581,62.3844,2.6276
6/17/2021 18:45,65.022,8.481,62.3968,2.6252
6/17/2021 19:00,65.02,8.382,62.3993,2.6207
6/17/2021 19:15,65.03,8.282,62.4054,2.6246
6/17/2021 19:30,65.053,8.182,62.425,2.628
6/17/2021 19:45,65.038,8.082,62.4284,2.6096
6/17/2021 20:00,65.063,8.082,62.4363,2.6267
6/17/2021 20:15,65.061,7.983,62.4361,2.6249
6/17/2021 20:30,65.071,7.882,62.4476,2.6234
6/17/2021 20:45,65.068,7.782,62.4591,2.6089
6/17/2021 21:00,65.066,7.682,62.4622,2.6038
6/17/2021 21:15,65.066,7.682,62.4512,2.6148
6/17/2021 21:30,65.076,7.582,62.473,2.603
6/17/2021 21:45,65.089,7.582,62.4906,2.5984
6/17/2021 22:00,65.101,7.582,62.4927,2.6083
6/17/2021 22:15,65.086,7.481,62.4884,2.5976
6/17/2021 22:30,65.086,7.481,62.4834,2.6026
6/17/2021 22:45,65.086,7.481,62.483,2.603
6/17/2021 23:00,65.086,7.481,62.4742,2.6118
6/17/2021 23:15,65.061,7.481,62.4565,2.6045
6/17/2021 23:30,65.061,7.481,62.461,2.6
6/17/2021 23:45,65.048,7.481,62.4467,2.6013
6/18/2021 0:00,65.036,7.481,62.4351,2.6009
6/18/2021 0:15,65.036,7.481,62.4319,2.6041
6/18/2021 0:30,65.023,7.481,62.4157,2.6073
6/18/2021 0:45,65.01,7.481,62.415,2.595
6/18/2021 1:00,65.01,7.481,62.4104,2.5996
6/18/2021 1:15,65.01,7.481,62.4009,2.6091
6/18/2021 1:30,64.998,7.481,62.3938,2.6042
6/18/2021 1:45,65.008,7.381,62.393,2.615
6/18/2021 2:00,64.995,7.381,62.3771,2.6179
6/18/2021 2:15,64.995,7.381,62.3712,2.6238
6/18/2021 2:30,65.008,7.381,62.3721,2.6359
6/18/2021 2:45,64.995,7.381,62.3573,2.6377
6/18/2021 3:00,64.982,7.381,62.3421,2.6399
6/18/2021 3:15,64.982,7.381,62.3479,2.6341
6/18/2021 3:30,64.993,7.28,62.3477,2.6453
6/18/2021 3:45,64.993,7.28,62.348,2.645
6/18/2021 4:00,65.005,7.28,62.3424,2.6626
6/18/2021 4:15,65.018,7.28,62.3425,2.6755
6/18/2021 4:30,65.005,7.28,62.3488,2.6562
6/18/2021 4:45,65.005,7.28,62.3599,2.6451
6/18/2021 5:00,65.003,7.179,62.3585,2.6445
6/18/2021 5:15,65.015,7.179,62.3633,2.6517
6/18/2021 5:30,65.028,7.179,62.3685,2.6595
6/18/2021 5:45,65.079,7.179,62.3994,2.6796
6/18/2021 6:00,65.066,7.179,62.3946,2.6714
6/18/2021 6:15,65.089,7.079,62.4122,2.6768
6/18/2021 6:30,65.114,7.079,62.4101,2.7039
6/18/2021 6:45,65.14,7.079,62.4231,2.7169
6/18/2021 7:00,65.165,7.079,62.4671,2.6979
6/18/2021 7:15,65.175,6.978,62.4826,2.6924
6/18/2021 7:30,65.188,6.978,62.4891,2.6989
6/18/2021 7:45,65.2,6.978,62.4859,2.7141
6/18/2021 8:00,65.213,6.978,62.5095,2.7035
6/18/2021 8:15,65.213,6.978,62.5162,2.6968
6/18/2021 8:30,65.226,6.978,62.4891,2.7369
6/18/2021 8:45,65.226,6.978,62.5216,2.7044
6/18/2021 9:00,65.228,7.079,62.5295,2.6985
6/18/2021 9:15,65.241,7.079,62.5321,2.7089
6/18/2021 9:30,65.231,7.179,62.5434,2.6876
6/18/2021 9:45,65.218,7.179,62.5338,2.6842
6/18/2021 10:00,65.22,7.28,62.5421,2.6779
6/18/2021 10:15,65.22,7.28,62.5443,2.6757
6/18/2021 10:30,65.21,7.381,62.5318,2.6782
6/18/2021 10:45,65.2,7.481,62.5317,2.6683
6/18/2021 11:00,65.203,7.582,62.6251,2.5779
6/18/2021 11:15,65.192,7.682,62.5347,2.6573
6/18/2021 11:30,65.182,7.782,62.5098,2.6722
6/18/2021 11:45,65.172,7.882,62.4934,2.6786
6/18/2021 12:00,65.177,8.082,62.4887,2.6883
6/18/2021 12:15,65.154,8.182,62.4669,2.6871
6/18/2021 12:30,65.144,8.282,62.4481,2.6959
6/18/2021 12:45,65.131,8.282,62.448,2.683
6/18/2021 13:00,62.985,11.041,62.4456,0.5394
6/18/2021 13:15,65.015,8.68,62.4321,2.5829
6/18/2021 13:30,64.984,8.481,62.4309,2.5531
6/18/2021 13:45,64.972,8.481,62.4134,2.5586
6/18/2021 14:00,64.946,8.481,62.3952,2.5508
6/18/2021 14:15,64.946,8.481,62.3881,2.5579
6/18/2021 14:30,64.931,8.382,62.3731,2.5579
6/18/2021 14:45,64.919,8.382,62.3708,2.5482
6/18/2021 15:00,64.916,8.282,62.3746,2.5414
6/18/2021 15:15,64.901,8.182,62.3477,2.5533
6/18/2021 15:30,64.914,8.182,62.3517,2.5623
6/18/2021 15:45,64.914,8.182,62.3513,2.5627
6/18/2021 16:00,64.901,8.182,62.3483,2.5527
6/18/2021 16:15,64.911,8.082,62.3548,2.5562
6/18/2021 16:30,64.921,7.983,62.3557,2.5653
6/18/2021 16:45,64.921,7.983,62.3656,2.5554
6/18/2021 17:00,64.921,7.983,62.3725,2.5485
6/18/2021 17:15,64.911,8.082,62.3688,2.5422
6/18/2021 17:30,64.921,7.983,62.3767,2.5443
6/18/2021 17:45,64.921,7.983,62.3907,2.5303
6/18/2021 18:00,64.932,7.882,62.3952,2.5368
6/18/2021 18:15,64.944,7.882,62.413,2.531
6/18/2021 18:30,64.98,7.782,62.4211,2.5589
6/18/2021 18:45,64.967,7.782,62.4284,2.5386
6/18/2021 19:00,64.99,7.682,62.4433,2.5467
6/18/2021 19:15,64.975,7.582,62.4348,2.5402
6/18/2021 19:30,64.975,7.582,62.4403,2.5347
6/18/2021 19:45,64.985,7.481,62.4506,2.5344
6/18/2021 20:00,64.985,7.481,62.447,2.538
6/18/2021 20:15,64.995,7.381,62.4679,2.5271
6/18/2021 20:30,64.995,7.381,62.4677,2.5273
6/18/2021 20:45,65.02,7.381,62.4765,2.5435
6/18/2021 21:00,65.018,7.28,62.4894,2.5286
6/18/2021 21:15,65.018,7.28,62.4838,2.5342
6/18/2021 21:30,65.031,7.28,62.4859,2.5451
6/18/2021 21:45,65.028,7.179,62.5029,2.5251
6/18/2021 22:00,65.041,7.179,62.4973,2.5437
6/18/2021 22:15,65.028,7.179,62.4899,2.5381
6/18/2021 22:30,65.028,7.179,62.4853,2.5427
6/18/2021 22:45,65.015,7.179,62.4791,2.5359
6/18/2021 23:00,65.015,7.179,62.4845,2.5305
6/18/2021 23:15,65.013,7.079,62.472,2.541
6/18/2021 23:30,65.013,7.079,62.4857,2.5273
6/18/2021 23:45,65.013,7.079,62.4648,2.5482
6/19/2021 0:00,65.013,7.079,62.4628,2.5502
6/19/2021 0:15,65,7.079,62.4611,2.5389
6/19/2021 0:30,65,7.079,62.459,2.541
6/19/2021 0:45,65,7.079,62.4341,2.5659
6/19/2021 1:00,64.973,6.978,62.4326,2.5404
6/19/2021 1:15,64.985,6.978,62.4171,2.5679
6/19/2021 1:30,64.973,6.978,62.4123,2.5607
6/19/2021 1:45,64.96,6.978,62.4013,2.5587
6/19/2021 2:00,64.973,6.978,62.3913,2.5817
6/19/2021 2:15,64.973,6.978,62.3864,2.5866
6/19/2021 2:30,64.985,6.978,62.3926,2.5924
6/19/2021 2:45,65.021,6.877,62.3974,2.6236
6/19/2021 3:00,65.008,6.877,62.385,2.623
6/19/2021 3:15,64.995,6.877,62.3912,2.6038
6/19/2021 3:30,65.021,6.877,62.3919,2.6291
6/19/2021 3:45,65.018,6.775,62.3936,2.6244
6/19/2021 4:00,65.044,6.775,62.3979,2.6461
6/19/2021 4:15,65.041,6.674,62.396,2.645
6/19/2021 4:30,65.079,6.674,62.4024,2.6766
6/19/2021 4:45,65.14,6.573,62.4087,2.7313
6/19/2021 5:00,65.236,6.37,62.4126,2.8234
6/19/2021 5:15,65.32,6.166,62.4187,2.9013
6/19/2021 5:30,65.38,6.064,62.4173,2.9627
6/19/2021 5:45,65.416,5.962,62.4149,3.0011
6/19/2021 6:00,65.487,5.757,62.4341,3.0529
6/19/2021 6:15,65.512,5.757,62.4488,3.0632
6/19/2021 6:30,65.499,5.757,62.4452,3.0538
6/19/2021 6:45,65.461,5.757,62.4491,3.0119
6/19/2021 7:00,65.461,5.757,62.4237,3.0373
6/19/2021 7:15,65.487,5.757,62.4443,3.0427
6/19/2021 7:30,65.502,5.86,62.483,3.019
6/19/2021 7:45,65.515,5.86,62.4988,3.0162
6/19/2021 8:00,65.542,5.962,62.5034,3.0386
6/19/2021 8:15,65.542,5.962,62.5279,3.0141
6/19/2021 8:30,65.57,6.064,62.5331,3.0369
6/19/2021 8:45,65.57,6.064,62.528,3.042
6/19/2021 9:00,65.585,6.166,62.5303,3.0547
6/19/2021 9:15,65.601,6.268,62.5329,3.0681
6/19/2021 9:30,65.59,6.37,62.5458,3.0442
6/19/2021 9:45,65.606,6.471,62.543,3.063
6/19/2021 10:00,65.621,6.573,62.5502,3.0708
6/19/2021 10:15,65.623,6.674,62.5514,3.0716
6/19/2021 10:30,65.638,6.775,62.5797,3.0583
6/19/2021 10:45,65.654,6.877,62.5828,3.0712
6/19/2021 11:00,65.656,6.978,62.5879,3.0681
6/19/2021 11:15,65.646,7.079,62.5936,3.0524
6/19/2021 11:30,65.648,7.179,62.5802,3.0678
6/19/2021 11:45,65.651,7.28,62.5768,3.0742
6/19/2021 12:00,65.641,7.381,62.5557,3.0853
6/19/2021 12:15,65.681,7.481,62.5573,3.1237
6/19/2021 12:30,65.704,7.381,62.5338,3.1702
6/19/2021 12:45,65.783,7.481,62.5233,3.2597
6/19/2021 13:00,65.795,7.481,62.4974,3.2976
6/19/2021 13:15,65.737,7.682,62.486,3.251
6/19/2021 13:30,65.777,7.782,62.4863,3.2907
6/19/2021 13:45,65.755,7.882,62.4811,3.2739
6/19/2021 14:00,65.757,7.983,62.4589,3.2981
6/19/2021 14:15,65.704,7.882,62.4472,3.2568
6/19/2021 14:30,65.757,7.983,62.4282,3.3288
6/19/2021 14:45,65.732,7.983,62.4143,3.3177
6/19/2021 15:00,65.722,8.082,62.4106,3.3114
6/19/2021 15:15,65.727,8.282,62.4001,3.3269
6/19/2021 15:30,65.714,8.282,62.4029,3.3111
6/19/2021 15:45,65.754,8.382,62.4127,3.3413
6/19/2021 16:00,65.752,8.282,62.4086,3.3434
6/19/2021 16:15,65.752,8.282,62.4086,3.3434
6/19/2021 16:30,65.729,8.382,62.4199,3.3091
6/19/2021 16:45,65.742,8.382,62.423,3.319
6/19/2021 17:00,65.757,8.481,62.4236,3.3334
6/19/2021 17:15,65.729,8.382,62.4309,3.2981
6/19/2021 17:30,65.767,8.382,62.4452,3.3218
6/19/2021 17:45,65.752,8.282,62.4494,3.3026
6/19/2021 18:00,65.775,8.182,62.4554,3.3196
6/19/2021 18:15,65.785,8.082,62.4485,3.3365
6/19/2021 18:30,65.782,7.983,62.4525,3.3295
6/19/2021 18:45,65.78,7.882,62.4724,3.3076
6/19/2021 19:00,65.828,7.782,62.4934,3.3346
6/19/2021 19:15,65.899,7.582,62.5067,3.3923
6/19/2021 19:30,65.985,7.481,62.5295,3.4555
6/19/2021 19:45,65.993,7.28,62.5423,3.4507
6/19/2021 20:00,66.003,7.179,62.558,3.445
6/19/2021 20:15,66.016,7.179,62.5854,3.4306
6/19/2021 20:30,66,7.079,62.5976,3.4024
6/19/2021 20:45,65.963,7.079,62.5971,3.3659
6/19/2021 21:00,65.973,6.978,62.6081,3.3649
6/19/2021 21:15,65.96,6.978,62.6249,3.3351
6/19/2021 21:30,65.957,6.877,62.6232,3.3338
6/19/2021 21:45,65.955,6.775,62.6326,3.3224
6/19/2021 22:00,65.93,6.775,62.6156,3.3144
6/19/2021 22:15,65.914,6.674,62.6017,3.3123
6/19/2021 22:30,65.889,6.674,62.6125,3.2765
6/19/2021 22:45,65.889,6.674,62.6089,3.2801
6/19/2021 23:00,65.874,6.573,62.6129,3.2611
6/19/2021 23:15,65.874,6.573,62.6153,3.2587
6/19/2021 23:30,65.846,6.471,62.5945,3.2515
6/19/2021 23:45,65.821,6.471,62.6039,3.2171
6/20/2021 0:00,65.806,6.37,62.5822,3.2238
6/20/2021 0:15,65.793,6.37,62.5703,3.2227
6/20/2021 0:30,65.778,6.268,62.5476,3.2304
6/20/2021 0:45,65.74,6.268,62.5384,3.2016
6/20/2021 1:00,65.702,6.268,62.5212,3.1808
6/20/2021 1:15,65.674,6.166,62.497,3.177
6/20/2021 1:30,65.649,6.166,62.4841,3.1649
6/20/2021 1:45,65.611,6.166,62.4601,3.1509
6/20/2021 2:00,65.621,6.064,62.4591,3.1619
6/20/2021 2:15,65.583,6.064,62.4494,3.1336
6/20/2021 2:30,65.596,6.064,62.45,3.146
6/20/2021 2:45,65.596,6.064,62.4494,3.1466
6/20/2021 3:00,65.621,6.064,62.4464,3.1746
6/20/2021 3:15,65.618,5.962,62.4427,3.1753
6/20/2021 3:30,65.631,5.962,62.4504,3.1806
6/20/2021 3:45,65.631,5.962,62.4459,3.1851
6/20/2021 4:00,65.654,5.86,62.4454,3.2086
6/20/2021 4:15,65.651,5.757,62.4422,3.2088
6/20/2021 4:30,65.677,5.757,62.438,3.239
6/20/2021 4:45,65.661,5.655,62.445,3.216
6/20/2021 5:00,65.722,5.552,62.4523,3.2697
6/20/2021 5:15,65.747,5.552,62.4529,3.2941
6/20/2021 5:30,65.77,5.45,62.4776,3.2924
6/20/2021 5:45,65.796,5.45,62.4672,3.3288
6/20/2021 6:00,65.831,5.347,62.4805,3.3505
6/20/2021 6:15,65.818,5.347,62.5016,3.3164
6/20/2021 6:30,65.894,5.347,62.5103,3.3837
6/20/2021 6:45,65.955,5.244,62.5296,3.4254
6/20/2021 7:00,66.001,5.037,62.5146,3.4864
6/20/2021 7:15,66.011,4.934,62.4977,3.5133
6/20/2021 7:30,66.021,4.831,62.5145,3.5065
6/20/2021 7:45,66.036,4.934,62.5273,3.5087
6/20/2021 8:00,66.061,4.934,62.5291,3.5319
6/20/2021 8:15,66.102,5.037,62.5343,3.5677
6/20/2021 8:30,66.127,5.037,62.5501,3.5769
6/20/2021 8:45,66.155,5.141,62.5526,3.6024
6/20/2021 9:00,66.145,5.244,62.5459,3.5991
6/20/2021 9:15,66.122,5.347,62.5391,3.5829
6/20/2021 9:30,66.11,5.347,62.5635,3.5465
6/20/2021 9:45,66.163,5.45,62.5354,3.6276
6/20/2021 10:00,66.165,5.552,62.5646,3.6004
6/20/2021 10:15,66.142,5.655,62.5384,3.6036
6/20/2021 10:30,66.158,5.757,62.5482,3.6098
6/20/2021 10:45,66.226,5.962,62.5686,3.6574
6/20/2021 11:00,66.241,6.064,62.5618,3.6792
6/20/2021 11:15,66.269,6.166,62.5452,3.7238
6/20/2021 11:30,66.335,6.268,62.5464,3.7886
6/20/2021 11:45,66.31,6.268,62.5525,3.7575
6/20/2021 12:00,66.287,6.37,62.5652,3.7218
6/20/2021 12:15,66.312,6.37,62.5607,3.7513
6/20/2021 12:30,66.325,6.37,62.5394,3.7856
6/20/2021 12:45,66.299,6.37,62.5259,3.7731
6/20/2021 13:00,66.289,6.471,62.5198,3.7692
6/20/2021 13:15,66.264,6.471,62.5071,3.7569
6/20/2021 13:30,66.315,6.471,62.5,3.815
6/20/2021 13:45,66.305,6.573,62.483,3.822
6/20/2021 14:00,66.246,6.775,62.4579,3.7881
6/20/2021 14:15,66.226,6.978,62.4524,3.7736
6/20/2021 14:30,66.229,7.079,62.4348,3.7942
6/20/2021 14:45,66.239,6.978,62.4296,3.8094
6/20/2021 15:00,66.277,6.978,62.436,3.841
6/20/2021 15:15,66.231,7.179,62.4394,3.7916
6/20/2021 15:30,66.221,7.28,62.4322,3.7888
6/20/2021 15:45,66.213,7.481,62.4239,3.7891
6/20/2021 16:00,66.175,7.481,62.4259,3.7491
6/20/2021 16:15,66.188,7.481,62.4132,3.7748
6/20/2021 16:30,66.15,7.481,62.4222,3.7278
6/20/2021 16:45,66.163,7.481,62.4339,3.7291
6/20/2021 17:00,66.122,7.381,62.4459,3.6761
6/20/2021 17:15,66.145,7.28,62.4545,3.6905
6/20/2021 17:30,66.117,7.179,62.4572,3.6598
6/20/2021 17:45,66.092,7.179,62.4662,3.6258
6/20/2021 18:00,66.076,7.079,62.4857,3.5903
6/20/2021 18:15,66.112,6.978,62.4875,3.6245
6/20/2021 18:30,66.033,6.877,62.4914,3.5416
6/20/2021 18:45,66.056,6.775,62.5068,3.5492
6/20/2021 19:00,66.104,6.674,62.519,3.585
6/20/2021 19:15,66.125,6.471,62.5288,3.5962
6/20/2021 19:30,66.084,6.37,62.5363,3.5477
6/20/2021 19:45,66.145,6.268,62.5443,3.6007
6/20/2021 20:00,66.201,5.962,62.5452,3.6558
6/20/2021 20:15,66.198,5.86,62.5584,3.6396
6/20/2021 20:30,66.246,5.757,62.5628,3.6832
6/20/2021 20:45,66.231,5.655,62.5704,3.6606
6/20/2021 21:00,66.231,5.655,62.5686,3.6624
6/20/2021 21:15,66.244,5.655,62.5668,3.6772
6/20/2021 21:30,66.264,5.45,62.5843,3.6797
6/20/2021 21:45,66.327,5.45,62.6055,3.7215
6/20/2021 22:00,66.325,5.347,62.6059,3.7191
6/20/2021 22:15,66.33,5.037,62.5986,3.7314
