Serial_number:
2020421
Project ID:

Location:

Station01
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,Station01,TEMPERATURE
2/20/2023,05:00:00 am,0,63.9522,7.625
2/20/2023,05:15:00 am,0,63.9557,7.575
2/20/2023,05:30:00 am,0,63.9771,7.525
2/20/2023,05:45:00 am,0,63.9852,7.476
2/20/2023,06:00:00 am,0,63.9912,7.442
2/20/2023,06:15:00 am,0,63.9797,7.402
2/20/2023,06:30:00 am,0,63.9741,7.370
2/20/2023,06:45:00 am,0,63.9763,7.347
2/20/2023,07:00:00 am,0,63.9880,7.329
2/20/2023,07:15:00 am,0,64.0155,7.317
2/20/2023,07:30:00 am,0,64.0304,7.309
2/20/2023,07:45:00 am,0,64.0457,7.344
2/20/2023,08:00:00 am,0,64.0673,7.389
2/20/2023,08:15:00 am,0,64.0911,7.447
2/20/2023,08:30:00 am,0,64.1046,7.508
2/20/2023,08:45:00 am,0,64.1103,7.570
2/20/2023,09:00:00 am,0,64.1274,7.641
2/20/2023,09:15:00 am,0,64.1339,7.724
2/20/2023,09:30:00 am,0,64.1372,7.822
2/20/2023,09:45:00 am,0,64.1368,7.914
2/20/2023,10:00:00 am,0,64.1280,7.989
2/20/2023,10:15:00 am,0,64.1310,8.053
2/20/2023,10:30:00 am,0,64.1326,8.126
2/20/2023,10:45:00 am,0,64.1220,8.203
2/20/2023,11:00:00 am,0,64.1163,8.274
2/20/2023,11:15:00 am,0,64.1047,8.330
2/20/2023,11:30:00 am,0,64.1024,8.373
2/20/2023,11:45:00 am,0,64.0940,8.406
2/20/2023,12:00:00 pm,0,64.0904,8.433
2/20/2023,12:15:00 pm,0,64.0765,8.463
2/20/2023,12:30:00 pm,0,64.0660,8.509
2/20/2023,12:45:00 pm,0,64.0349,8.573
2/20/2023,01:00:00 pm,0,64.0242,8.652
2/20/2023,01:15:00 pm,0,64.0074,8.753
2/20/2023,01:30:00 pm,0,63.9939,8.853
2/20/2023,01:45:00 pm,0,63.9819,8.930
2/20/2023,02:00:00 pm,0,63.9732,8.972
2/20/2023,02:15:00 pm,0,63.9645,8.993
2/20/2023,02:30:00 pm,0,63.9465,8.995
2/20/2023,02:45:00 pm,0,63.9434,8.990
2/20/2023,03:00:00 pm,0,63.9427,8.981
2/20/2023,03:15:00 pm,0,63.9397,8.962
2/20/2023,03:30:00 pm,0,63.9434,8.936
2/20/2023,03:45:00 pm,0,63.9552,8.902
2/20/2023,04:00:00 pm,0,63.9605,8.861
2/20/2023,04:15:00 pm,0,63.9639,8.823
2/20/2023,04:30:00 pm,0,63.9711,8.785
2/20/2023,04:45:00 pm,0,63.9662,8.759
2/20/2023,05:00:00 pm,0,63.9726,8.740
2/20/2023,05:15:00 pm,0,63.9761,8.714
2/20/2023,05:30:00 pm,0,63.9890,8.685
2/20/2023,05:45:00 pm,0,63.9948,8.658
2/20/2023,06:00:00 pm,0,64.0015,8.630
2/20/2023,06:15:00 pm,0,64.0038,8.599
2/20/2023,06:30:00 pm,0,64.0142,8.565
2/20/2023,06:45:00 pm,0,64.0233,8.529
2/20/2023,07:00:00 pm,0,64.0457,8.491
2/20/2023,07:15:00 pm,0,64.0511,8.465
2/20/2023,07:30:00 pm,0,64.0701,8.437
2/20/2023,07:45:00 pm,0,64.0768,8.414
2/20/2023,08:00:00 pm,0,64.0943,8.389
2/20/2023,08:15:00 pm,0,64.1000,8.370
2/20/2023,08:30:00 pm,0,64.1094,8.349
2/20/2023,08:45:00 pm,0,64.1197,8.328
2/20/2023,09:00:00 pm,0,64.1341,8.311
2/20/2023,09:15:00 pm,0,64.1438,8.296
2/20/2023,09:30:00 pm,0,64.1536,8.279
2/20/2023,09:45:00 pm,0,64.1727,8.261
2/20/2023,10:00:00 pm,0,64.1762,8.243
2/20/2023,10:15:00 pm,0,64.1872,8.223
2/20/2023,10:30:00 pm,0,64.1868,8.203
2/20/2023,10:45:00 pm,0,64.1892,8.190
2/20/2023,11:00:00 pm,0,64.1953,8.176
2/20/2023,11:15:00 pm,0,64.1891,8.155
2/20/2023,11:30:00 pm,0,64.1849,8.140
2/20/2023,11:45:00 pm,0,64.1959,8.119
2/21/2023,12:00:00 am,0,64.2174,8.050
2/21/2023,12:15:00 am,0,64.2382,8.007
2/21/2023,12:30:00 am,0,64.2503,7.984
2/21/2023,12:45:00 am,0,64.2508,7.906
2/21/2023,01:00:00 am,0,64.2810,7.857
2/21/2023,01:15:00 am,0,64.3182,7.789
2/21/2023,01:30:00 am,0,64.3945,7.678
2/21/2023,01:45:00 am,0,64.4424,6.866
2/21/2023,02:00:00 am,0,64.4755,6.355
2/21/2023,02:15:00 am,0,64.4647,6.034
2/21/2023,02:30:00 am,0,64.4690,5.908
2/21/2023,02:45:00 am,0,64.4732,5.925
2/21/2023,03:00:00 am,0,64.4702,5.919
2/21/2023,03:15:00 am,0,64.4782,5.903
2/21/2023,03:30:00 am,0,64.4949,5.803
2/21/2023,03:45:00 am,0,64.4970,5.692
2/21/2023,04:00:00 am,0,64.4996,5.603
2/21/2023,04:15:00 am,0,64.5085,5.501
2/21/2023,04:30:00 am,0,64.5300,5.459
2/21/2023,04:45:00 am,0,64.5481,5.424
2/21/2023,05:00:00 am,0,64.5645,5.364
2/21/2023,05:15:00 am,0,64.5851,5.241
2/21/2023,05:30:00 am,0,64.6096,5.151
2/21/2023,05:45:00 am,0,64.6273,5.191
2/21/2023,06:00:00 am,0,64.6456,5.261
2/21/2023,06:15:00 am,0,64.6461,5.303
2/21/2023,06:30:00 am,0,64.6435,5.308
2/21/2023,06:45:00 am,0,64.6368,5.269
2/21/2023,07:00:00 am,0,64.6318,5.201
2/21/2023,07:15:00 am,0,64.6342,5.147
2/21/2023,07:30:00 am,0,64.6400,5.139
2/21/2023,07:45:00 am,0,64.6636,5.359
2/21/2023,08:00:00 am,0,64.7002,5.849
2/21/2023,08:15:00 am,0,64.7125,6.314
2/21/2023,08:30:00 am,0,64.7183,6.725
2/21/2023,08:45:00 am,0,64.7091,6.953
2/21/2023,09:00:00 am,0,64.7023,7.155
2/21/2023,09:15:00 am,0,64.6934,7.361
2/21/2023,09:30:00 am,0,64.6834,7.516
2/21/2023,09:45:00 am,0,64.6745,7.685
2/21/2023,10:00:00 am,0,64.6738,7.907
2/21/2023,10:15:00 am,0,64.6670,8.123
2/21/2023,10:30:00 am,0,64.6564,8.284
2/21/2023,10:45:00 am,0,64.6425,8.390
2/21/2023,11:00:00 am,0,64.6232,8.493
2/21/2023,11:15:00 am,0,64.6006,8.665
2/21/2023,11:30:00 am,0,64.5974,9.024
2/21/2023,11:45:00 am,0,64.5994,9.586
2/21/2023,12:00:00 pm,0,64.6062,10.410
2/21/2023,12:15:00 pm,0,64.6086,11.235
2/21/2023,12:30:00 pm,0,64.5883,11.631
2/21/2023,12:45:00 pm,0,64.5502,11.637
2/21/2023,01:00:00 pm,0,64.4971,11.443
2/21/2023,01:15:00 pm,0,64.4297,10.910
2/21/2023,01:30:00 pm,0,64.4266,10.510
2/21/2023,01:45:00 pm,0,64.3741,10.146
2/21/2023,02:00:00 pm,0,64.3555,9.900
2/21/2023,02:15:00 pm,0,64.3426,9.710
2/21/2023,02:30:00 pm,0,64.3101,9.550
2/21/2023,02:45:00 pm,0,64.3021,9.425
2/21/2023,03:00:00 pm,0,64.2855,9.339
2/21/2023,03:15:00 pm,0,64.2666,9.273
2/21/2023,03:30:00 pm,0,64.2624,9.212
2/21/2023,03:45:00 pm,0,64.2543,9.190
2/21/2023,04:00:00 pm,0,64.2460,9.175
2/21/2023,04:15:00 pm,0,64.2411,9.181
2/21/2023,04:30:00 pm,0,64.2397,9.172
2/21/2023,04:45:00 pm,0,64.2373,9.158
2/21/2023,05:00:00 pm,0,64.2303,9.098
2/21/2023,05:15:00 pm,0,64.2286,8.999
2/21/2023,05:30:00 pm,0,64.2220,8.911
2/21/2023,05:45:00 pm,0,64.2261,8.818
2/21/2023,06:00:00 pm,0,64.2371,8.718
2/21/2023,06:15:00 pm,0,64.2386,8.618
2/21/2023,06:30:00 pm,0,64.2435,8.531
2/21/2023,06:45:00 pm,0,64.2461,8.451
2/21/2023,07:00:00 pm,0,64.2579,8.380
2/21/2023,07:15:00 pm,0,64.2766,8.312
2/21/2023,07:30:00 pm,0,64.3002,8.257
2/21/2023,07:45:00 pm,0,64.3124,8.207
2/21/2023,08:00:00 pm,0,64.3177,8.151
2/21/2023,08:15:00 pm,0,64.3330,8.105
2/21/2023,08:30:00 pm,0,64.3429,8.064
2/21/2023,08:45:00 pm,0,64.3409,8.025
2/21/2023,09:00:00 pm,0,64.3480,7.980
2/21/2023,09:15:00 pm,0,64.3604,7.937
2/21/2023,09:30:00 pm,0,64.3728,7.888
2/21/2023,09:45:00 pm,0,64.3855,7.852
2/21/2023,10:00:00 pm,0,64.3874,7.816
2/21/2023,10:15:00 pm,0,64.3836,7.772
2/21/2023,10:30:00 pm,0,64.3822,7.724
2/21/2023,10:45:00 pm,0,64.3762,7.685
2/21/2023,11:00:00 pm,0,64.3694,7.648
2/21/2023,11:15:00 pm,0,64.3637,7.624
2/21/2023,11:30:00 pm,0,64.3598,7.604
2/21/2023,11:45:00 pm,0,64.3643,7.584
2/22/2023,12:00:00 am,0,64.3561,7.561
2/22/2023,12:15:00 am,0,64.3450,7.547
2/22/2023,12:30:00 am,0,64.3283,7.522
2/22/2023,12:45:00 am,0,64.3073,7.506
2/22/2023,01:00:00 am,0,64.2992,7.481
2/22/2023,01:15:00 am,0,64.2869,7.455
2/22/2023,01:30:00 am,0,64.2737,7.432
2/22/2023,01:45:00 am,0,64.2643,7.412
2/22/2023,02:00:00 am,0,64.2579,7.383
2/22/2023,02:15:00 am,0,64.2554,7.337
2/22/2023,02:30:00 am,0,64.2513,7.297
2/22/2023,02:45:00 am,0,64.2457,7.275
2/22/2023,03:00:00 am,0,64.2416,7.257
2/22/2023,03:15:00 am,0,64.2283,7.238
2/22/2023,03:30:00 am,0,64.2232,7.219
2/22/2023,03:45:00 am,0,64.2225,7.198
2/22/2023,04:00:00 am,0,64.2198,7.171
2/22/2023,04:15:00 am,0,64.2251,7.146
2/22/2023,04:30:00 am,0,64.2285,7.123
2/22/2023,04:45:00 am,0,64.2277,7.098
2/22/2023,05:00:00 am,0,64.2393,7.078
2/22/2023,05:15:00 am,0,64.2717,7.039
2/22/2023,05:30:00 am,0,64.3116,6.818
2/22/2023,05:45:00 am,0,64.3453,6.690
2/22/2023,06:00:00 am,0,64.3674,6.604
2/22/2023,06:15:00 am,0,64.3923,6.526
2/22/2023,06:30:00 am,0,64.4244,6.427
2/22/2023,06:45:00 am,0,64.4361,6.406
2/22/2023,07:00:00 am,0,64.4544,6.374
2/22/2023,07:15:00 am,0,64.4765,6.369
2/22/2023,07:30:00 am,0,64.5039,6.375
2/22/2023,07:45:00 am,0,64.5174,6.396
2/22/2023,08:00:00 am,0,64.5370,6.455
2/22/2023,08:15:00 am,0,64.5511,6.554
2/22/2023,08:30:00 am,0,64.5702,6.607
2/22/2023,08:45:00 am,0,64.5879,6.721
2/22/2023,09:00:00 am,0,64.6083,6.918
2/22/2023,09:15:00 am,0,64.6268,7.179
2/22/2023,09:30:00 am,0,64.6388,7.396
2/22/2023,09:45:00 am,0,64.6359,7.521
2/22/2023,10:00:00 am,0,64.6304,7.551
2/22/2023,10:15:00 am,0,64.6359,7.700
2/22/2023,10:30:00 am,0,64.6452,7.790
2/22/2023,10:45:00 am,0,64.6709,8.105
2/22/2023,11:00:00 am,0,64.6775,8.476
2/22/2023,11:15:00 am,0,64.6650,8.773
2/22/2023,11:30:00 am,0,64.6704,9.171
2/22/2023,11:45:00 am,0,64.6528,9.241
2/22/2023,12:00:00 pm,0,64.6263,9.247
2/22/2023,12:15:00 pm,0,64.6005,9.154
2/22/2023,12:30:00 pm,0,64.5882,9.154
2/22/2023,12:45:00 pm,0,64.5747,9.176
2/22/2023,01:00:00 pm,0,64.5568,9.195
2/22/2023,01:15:00 pm,0,64.5502,9.323
2/22/2023,01:30:00 pm,0,64.5185,9.207
2/22/2023,01:45:00 pm,0,64.5079,9.179
2/22/2023,02:00:00 pm,0,64.4948,9.280
2/22/2023,02:15:00 pm,0,64.5129,9.641
2/22/2023,02:30:00 pm,0,64.4943,9.878
2/22/2023,02:45:00 pm,0,64.4603,9.873
2/22/2023,03:00:00 pm,0,64.4384,9.871
2/22/2023,03:15:00 pm,0,64.4341,10.000
2/22/2023,03:30:00 pm,0,64.4280,10.142
2/22/2023,03:45:00 pm,0,64.4102,10.098
2/22/2023,04:00:00 pm,0,64.4008,10.045
2/22/2023,04:15:00 pm,0,64.4005,10.056
2/22/2023,04:30:00 pm,0,64.3951,10.107
2/22/2023,04:45:00 pm,0,64.3817,10.059
2/22/2023,05:00:00 pm,0,64.3705,9.951
2/22/2023,05:15:00 pm,0,64.3653,9.851
2/22/2023,05:30:00 pm,0,64.3708,9.716
2/22/2023,05:45:00 pm,0,64.3762,9.574
2/22/2023,06:00:00 pm,0,64.3874,9.420
2/22/2023,06:15:00 pm,0,64.3848,9.268
2/22/2023,06:30:00 pm,0,64.3942,9.115
2/22/2023,06:45:00 pm,0,64.4048,8.985
2/22/2023,07:00:00 pm,0,64.3968,8.832
2/22/2023,07:15:00 pm,0,64.3952,8.725
2/22/2023,07:30:00 pm,0,64.4065,8.616
2/22/2023,07:45:00 pm,0,64.4295,8.545
2/22/2023,08:00:00 pm,0,64.4326,8.490
2/22/2023,08:15:00 pm,0,64.4520,8.434
2/22/2023,08:30:00 pm,0,64.4543,8.370
2/22/2023,08:45:00 pm,0,64.4607,8.292
2/22/2023,09:00:00 pm,0,64.4774,8.255
2/22/2023,09:15:00 pm,0,64.4909,8.211
2/22/2023,09:30:00 pm,0,64.4972,8.157
2/22/2023,09:45:00 pm,0,64.5032,8.117
2/22/2023,10:00:00 pm,0,64.5107,8.067
2/22/2023,10:15:00 pm,0,64.5079,8.013
2/22/2023,10:30:00 pm,0,64.5171,7.967
2/22/2023,10:45:00 pm,0,64.5180,7.904
2/22/2023,11:00:00 pm,0,64.5224,7.864
2/22/2023,11:15:00 pm,0,64.5117,7.823
2/22/2023,11:30:00 pm,0,64.5006,7.800
2/22/2023,11:45:00 pm,0,64.4938,7.769
2/23/2023,12:00:00 am,0,64.4767,7.740
2/23/2023,12:15:00 am,0,64.4618,7.712
2/23/2023,12:30:00 am,0,64.4502,7.684
2/23/2023,12:45:00 am,0,64.4380,7.651
2/23/2023,01:00:00 am,0,64.4364,7.577
2/23/2023,01:15:00 am,0,64.4277,7.531
2/23/2023,01:30:00 am,0,64.4186,7.477
2/23/2023,01:45:00 am,0,64.4121,7.425
2/23/2023,02:00:00 am,0,64.4019,7.378
2/23/2023,02:15:00 am,0,64.3943,7.347
2/23/2023,02:30:00 am,0,64.3883,7.309
2/23/2023,02:45:00 am,0,64.3811,7.271
2/23/2023,03:00:00 am,0,64.3812,7.242
2/23/2023,03:15:00 am,0,64.3773,7.195
2/23/2023,03:30:00 am,0,64.3712,7.156
2/23/2023,03:45:00 am,0,64.3598,7.119
2/23/2023,04:00:00 am,0,64.3526,7.090
2/23/2023,04:15:00 am,0,64.3565,7.050
2/23/2023,04:30:00 am,0,64.3630,7.016
2/23/2023,04:45:00 am,0,64.3698,7.001
2/23/2023,05:00:00 am,0,64.3731,6.975
2/23/2023,05:15:00 am,0,64.3787,6.941
2/23/2023,05:30:00 am,0,64.3747,6.915
2/23/2023,05:45:00 am,0,64.3715,6.893
2/23/2023,06:00:00 am,0,64.3687,6.875
2/23/2023,06:15:00 am,0,64.3744,6.856
2/23/2023,06:30:00 am,0,64.3799,6.822
2/23/2023,06:45:00 am,0,64.3884,6.802
2/23/2023,07:00:00 am,0,64.3973,6.791
2/23/2023,07:15:00 am,0,64.4118,6.781
2/23/2023,07:30:00 am,0,64.4254,6.804
2/23/2023,07:45:00 am,0,64.4434,6.842
2/23/2023,08:00:00 am,0,64.4589,6.886
2/23/2023,08:15:00 am,0,64.4776,6.890
2/23/2023,08:30:00 am,0,64.4914,6.887
2/23/2023,08:45:00 am,0,64.5036,6.880
2/23/2023,09:00:00 am,0,64.5188,6.883
2/23/2023,09:15:00 am,0,64.5288,6.925
2/23/2023,09:30:00 am,0,64.5469,6.954
2/23/2023,09:45:00 am,0,64.5575,6.999
2/23/2023,10:00:00 am,0,64.5747,7.101
2/23/2023,10:15:00 am,0,64.5878,7.263
2/23/2023,10:30:00 am,0,64.5926,7.387
2/23/2023,10:45:00 am,0,64.5874,7.435
2/23/2023,11:00:00 am,0,64.5860,7.443
2/23/2023,11:15:00 am,0,64.5790,7.492
2/23/2023,11:30:00 am,0,64.5648,7.549
2/23/2023,11:45:00 am,0,64.5608,7.659
2/23/2023,12:00:00 pm,0,64.5506,7.787
2/23/2023,12:15:00 pm,0,64.5531,8.026
2/23/2023,12:30:00 pm,0,64.5319,8.147
2/23/2023,12:45:00 pm,0,64.5185,8.283
2/23/2023,01:00:00 pm,0,64.5072,8.378
2/23/2023,01:15:00 pm,0,64.4938,8.396
2/23/2023,01:30:00 pm,0,64.4779,8.452
2/23/2023,01:45:00 pm,0,64.4862,8.778
2/23/2023,02:00:00 pm,0,64.5081,9.415
2/23/2023,02:15:00 pm,0,64.5225,10.065
2/23/2023,02:30:00 pm,0,64.4959,10.165
2/23/2023,02:45:00 pm,0,64.4608,10.170
2/23/2023,03:00:00 pm,0,64.4489,10.247
2/23/2023,03:15:00 pm,0,64.4297,10.298
2/23/2023,03:30:00 pm,0,64.4035,10.230
2/23/2023,03:45:00 pm,0,64.3781,10.046
2/23/2023,04:00:00 pm,0,64.3656,9.951
2/23/2023,04:15:00 pm,0,64.3540,9.848
2/23/2023,04:30:00 pm,0,64.3771,9.989
2/23/2023,04:45:00 pm,0,64.3631,9.917
2/23/2023,05:00:00 pm,0,64.3639,9.918
2/23/2023,05:15:00 pm,0,64.3695,9.806
2/23/2023,05:30:00 pm,0,64.3672,9.629
2/23/2023,05:45:00 pm,0,64.3588,9.438
2/23/2023,06:00:00 pm,0,64.3650,9.311
2/23/2023,06:15:00 pm,0,64.3544,9.172
2/23/2023,06:30:00 pm,0,64.3559,8.973
2/23/2023,06:45:00 pm,0,64.3552,8.773
2/23/2023,07:00:00 pm,0,64.3643,8.592
2/23/2023,07:15:00 pm,0,64.3808,8.447
2/23/2023,07:30:00 pm,0,64.3970,8.369
2/23/2023,07:45:00 pm,0,64.4083,8.327
2/23/2023,08:00:00 pm,0,64.4296,8.271
2/23/2023,08:15:00 pm,0,64.4421,8.212
2/23/2023,08:30:00 pm,0,64.4542,8.156
2/23/2023,08:45:00 pm,0,64.4777,8.120
2/23/2023,09:00:00 pm,0,64.4835,8.084
2/23/2023,09:15:00 pm,0,64.4772,8.038
2/23/2023,09:30:00 pm,0,64.4620,7.921
2/23/2023,09:45:00 pm,0,64.4651,7.782
2/23/2023,10:00:00 pm,0,64.4815,7.687
2/23/2023,10:15:00 pm,0,64.4715,7.598
